,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
3256,4,flow_1_5.20,1590.00,1663.00,73.00,2,17.00
3257,4,flow_1_5.22,1605.00,1664.00,59.00,1,8.00
3258,4,flow_1_5.23,1613.00,1665.00,52.00,1,7.00
3259,4,flow_2_5.9,1656.00,1665.00,9.00,0,0.00
3260,4,flow_1_5.25,1628.00,1667.00,39.00,0,0.00
3261,4,flow_4_5.10,1569.00,1668.00,99.00,1,7.00
3262,4,flow_1_5.24,1620.00,1668.00,48.00,0,0.00
3263,4,flow_3_5.17,1659.00,1672.00,13.00,0,0.00
3264,4,flow_4_5.11,1582.00,1673.00,91.00,0,0.00
3265,4,flow_4_5.12,1595.00,1685.00,90.00,0,0.00
3266,4,flow_3_5.18,1672.00,1685.00,13.00,0,0.00
3267,4,flow_1_5.26,1635.00,1687.00,52.00,1,6.00
3268,4,flow_1_5.27,1643.00,1688.00,45.00,0,0.00
3269,4,flow_2_5.10,1680.00,1689.00,9.00,0,0.00
3270,4,flow_4_5.13,1608.00,1691.00,83.00,0,0.00
3271,4,flow_1_5.28,1650.00,1697.00,47.00,1,1.00
3272,4,flow_3_5.19,1685.00,1698.00,13.00,0,0.00
3273,4,flow_1_5.29,1658.00,1711.00,53.00,1,9.00
3274,4,flow_3_5.20,1698.00,1711.00,13.00,0,0.00
3275,4,flow_1_5.30,1665.00,1712.00,47.00,0,0.00
3276,4,flow_2_5.11,1704.00,1712.00,8.00,0,0.00
3277,4,flow_3_5.21,1710.00,1724.00,14.00,0,0.00
3278,4,flow_1_5.32,1680.00,1726.00,46.00,2,2.00
3279,4,flow_1_5.31,1673.00,1727.00,54.00,1,8.00
3280,4,flow_4_5.14,1620.00,1728.00,108.00,1,19.00
3281,4,flow_4_5.15,1633.00,1731.00,98.00,1,7.00
3282,4,flow_3_5.22,1723.00,1737.00,14.00,0,0.00
3283,4,flow_2_5.12,1728.00,1737.00,9.00,0,0.00
3284,4,flow_1_5.33,1688.00,1738.00,50.00,1,9.00
3285,4,flow_4_5.16,1646.00,1743.00,97.00,0,0.00
3286,4,flow_3_5.23,1736.00,1749.00,13.00,0,0.00
3287,4,flow_1_5.34,1695.00,1761.00,66.00,2,18.00
3288,4,flow_2_5.13,1752.00,1761.00,9.00,0,0.00
3289,4,flow_1_5.35,1703.00,1762.00,59.00,1,13.00
3290,4,flow_3_5.24,1749.00,1762.00,13.00,0,0.00
3291,4,flow_4_5.17,1659.00,1763.00,104.00,1,10.00
3292,4,flow_1_5.36,1710.00,1764.00,54.00,1,9.00
3293,4,flow_1_5.37,1718.00,1764.00,46.00,0,0.00
3294,4,flow_4_5.18,1672.00,1767.00,95.00,0,0.00
3295,4,flow_3_5.25,1762.00,1775.00,13.00,0,0.00
3296,4,flow_1_5.38,1725.00,1782.00,57.00,2,6.00
3297,4,flow_1_5.39,1733.00,1782.00,49.00,0,0.00
3298,4,flow_2_5.14,1776.00,1785.00,9.00,0,0.00
3299,4,flow_3_5.26,1775.00,1789.00,14.00,0,0.00
3300,4,flow_4_5.19,1685.00,1798.00,113.00,1,19.00
3301,4,flow_4_5.20,1698.00,1801.00,103.00,1,17.00
3302,4,flow_3_5.27,1788.00,1801.00,13.00,0,0.00
3303,4,flow_4_5.21,1710.00,1808.00,98.00,0,0.00
3304,4,flow_2_6.0,1800.00,1809.00,9.00,0,0.00
3305,4,flow_4_5.22,1723.00,1812.00,89.00,0,0.00
3306,4,flow_3_5.28,1800.00,1813.00,13.00,0,0.00
3307,4,flow_3_6.0,1803.00,1816.00,13.00,0,0.00
3308,4,flow_1_5.41,1748.00,1825.00,77.00,2,31.00
3309,4,flow_3_6.1,1812.00,1825.00,13.00,0,0.00
3310,4,flow_4_5.23,1736.00,1827.00,91.00,1,4.00
3311,4,flow_1_5.40,1740.00,1827.00,87.00,2,38.00
3312,4,flow_1_5.43,1763.00,1827.00,64.00,2,17.00
3313,4,flow_1_5.42,1755.00,1829.00,74.00,2,21.00
3314,4,flow_1_5.45,1778.00,1830.00,52.00,1,5.00
3315,4,flow_1_5.44,1770.00,1831.00,61.00,2,10.00
3316,4,flow_1_5.47,1793.00,1833.00,40.00,1,2.00
3317,4,flow_2_6.1,1824.00,1833.00,9.00,0,0.00
3318,4,flow_3_6.2,1823.00,1836.00,13.00,0,0.00
3319,4,flow_3_6.3,1834.00,1847.00,13.00,0,0.00
3320,4,flow_1_6.0,1800.00,1856.00,56.00,1,11.00
3321,4,flow_1_5.46,1785.00,1857.00,72.00,2,18.00
3322,4,flow_2_6.2,1848.00,1857.00,9.00,0,0.00
3323,4,flow_3_6.4,1845.00,1858.00,13.00,0,0.00
3324,4,flow_1_6.1,1807.00,1859.00,52.00,1,9.00
3325,4,flow_4_5.24,1749.00,1863.00,114.00,1,26.00
3326,4,flow_4_5.25,1762.00,1866.00,104.00,1,14.00
3327,4,flow_4_5.26,1775.00,1870.00,95.00,0,0.00
3328,4,flow_3_6.5,1857.00,1870.00,13.00,0,0.00
3329,4,flow_1_6.3,1821.00,1872.00,51.00,1,13.00
3330,4,flow_1_6.2,1814.00,1877.00,63.00,1,16.00
3331,4,flow_1_6.5,1834.00,1878.00,44.00,1,1.00
3332,4,flow_1_6.4,1827.00,1879.00,52.00,1,7.00
3333,4,flow_3_6.6,1868.00,1881.00,13.00,0,0.00
3334,4,flow_2_6.3,1872.00,1881.00,9.00,0,0.00
3335,4,flow_4_5.27,1788.00,1884.00,96.00,0,0.00
3336,4,flow_3_6.7,1879.00,1892.00,13.00,0,0.00
3337,4,flow_4_5.28,1800.00,1893.00,93.00,0,0.00
3338,4,flow_4_6.0,1803.00,1898.00,95.00,0,0.00
3339,4,flow_4_6.1,1812.00,1903.00,91.00,0,0.00
3340,4,flow_3_6.8,1890.00,1904.00,14.00,0,0.00
3341,4,flow_1_6.7,1847.00,1905.00,58.00,1,15.00
3342,4,flow_2_6.4,1896.00,1905.00,9.00,0,0.00
3343,4,flow_1_6.9,1861.00,1906.00,45.00,1,3.00
3344,4,flow_1_6.6,1841.00,1910.00,69.00,1,19.00
3345,4,flow_1_6.8,1854.00,1910.00,56.00,1,9.00
3346,4,flow_4_6.2,1824.00,1911.00,87.00,0,0.00
3347,4,flow_1_6.11,1874.00,1916.00,42.00,0,0.00
3348,4,flow_3_6.9,1902.00,1916.00,14.00,0,0.00
3349,4,flow_1_6.10,1867.00,1918.00,51.00,1,2.00
3350,4,flow_3_6.10,1913.00,1926.00,13.00,0,0.00
3351,4,flow_2_6.5,1920.00,1929.00,9.00,0,0.00
3352,4,flow_4_6.3,1836.00,1933.00,97.00,1,8.00
3353,4,flow_4_6.4,1847.00,1937.00,90.00,0,0.00
3354,4,flow_1_6.12,1881.00,1937.00,56.00,1,10.00
3355,4,flow_3_6.11,1924.00,1937.00,13.00,0,0.00
3356,4,flow_1_6.13,1887.00,1938.00,51.00,1,3.00
3357,4,flow_1_6.14,1894.00,1939.00,45.00,0,0.00
3358,4,flow_3_6.12,1935.00,1948.00,13.00,0,0.00
3359,4,flow_2_6.6,1944.00,1953.00,9.00,0,0.00
3360,4,flow_3_6.13,1947.00,1961.00,14.00,0,0.00
3361,4,flow_4_6.5,1858.00,1969.00,111.00,1,6.00
3362,4,flow_3_6.14,1958.00,1971.00,13.00,0,0.00
3363,4,flow_4_6.6,1870.00,1972.00,102.00,1,6.00
3364,4,flow_4_6.7,1881.00,1976.00,95.00,0,0.00
3365,4,flow_2_6.7,1968.00,1977.00,9.00,0,0.00
3366,4,flow_3_6.15,1969.00,1983.00,14.00,0,0.00
3367,4,flow_1_6.15,1901.00,1986.00,85.00,1,39.00
3368,4,flow_1_6.17,1914.00,1986.00,72.00,1,27.00
3369,4,flow_1_6.16,1907.00,1988.00,81.00,2,35.00
3370,4,flow_1_6.18,1921.00,1989.00,68.00,1,20.00
3371,4,flow_4_6.8,1893.00,1990.00,97.00,0,0.00
3372,4,flow_3_6.16,1980.00,1993.00,13.00,0,0.00
3373,4,flow_2_6.8,1992.00,2001.00,9.00,0,0.00
3374,4,flow_4_6.9,1904.00,2004.00,100.00,0,0.00
3375,4,flow_3_6.17,1992.00,2005.00,13.00,0,0.00
3376,4,flow_1_6.19,1927.00,2006.00,79.00,2,25.00
3377,4,flow_1_6.21,1941.00,2006.00,65.00,2,15.00
3378,4,flow_1_6.20,1934.00,2009.00,75.00,2,25.00
3379,4,flow_1_6.23,1954.00,2010.00,56.00,1,3.00
3380,4,flow_4_6.10,1915.00,2013.00,98.00,1,5.00
3381,4,flow_4_6.11,1926.00,2016.00,90.00,1,1.00
3382,4,flow_3_6.18,2003.00,2017.00,14.00,0,0.00
3383,4,flow_2_6.9,2016.00,2025.00,9.00,0,0.00
3384,4,flow_1_6.25,1967.00,2026.00,59.00,1,10.00
3385,4,flow_4_6.12,1938.00,2027.00,89.00,0,0.00
3386,4,flow_3_6.19,2014.00,2027.00,13.00,0,0.00
3387,4,flow_1_6.26,1974.00,2028.00,54.00,1,10.00
3388,4,flow_1_6.22,1947.00,2030.00,83.00,2,18.00
3389,4,flow_1_6.24,1961.00,2032.00,71.00,3,15.00
3390,4,flow_3_6.20,2025.00,2038.00,13.00,0,0.00
3391,4,flow_1_6.29,1994.00,2041.00,47.00,1,1.00
3392,4,flow_1_6.27,1981.00,2042.00,61.00,2,11.00
3393,4,flow_1_6.30,2001.00,2043.00,42.00,0,0.00
3394,4,flow_1_6.28,1987.00,2045.00,58.00,1,3.00
3395,4,flow_4_6.13,1949.00,2046.00,97.00,0,0.00
3396,4,flow_2_6.10,2040.00,2049.00,9.00,0,0.00
3397,4,flow_3_6.21,2037.00,2050.00,13.00,0,0.00
3398,4,flow_4_6.14,1962.00,2053.00,91.00,1,1.00
3399,4,flow_1_6.32,2014.00,2054.00,40.00,0,0.00
3400,4,flow_1_6.31,2007.00,2057.00,50.00,0,0.00
3401,4,flow_3_6.22,2048.00,2062.00,14.00,0,0.00
3402,4,flow_4_6.15,1973.00,2068.00,95.00,1,3.00
3403,4,flow_4_6.16,1985.00,2072.00,87.00,0,0.00
3404,4,flow_3_6.23,2059.00,2072.00,13.00,0,0.00
3405,4,flow_2_6.11,2064.00,2073.00,9.00,0,0.00
3406,4,flow_1_6.33,2021.00,2081.00,60.00,1,15.00
3407,4,flow_1_6.35,2034.00,2081.00,47.00,1,5.00
3408,4,flow_1_6.34,2027.00,2083.00,56.00,1,7.00
3409,4,flow_3_6.24,2070.00,2083.00,13.00,0,0.00
3410,4,flow_1_6.36,2041.00,2086.00,45.00,0,0.00
3411,4,flow_4_6.17,1997.00,2093.00,96.00,1,3.00
3412,4,flow_3_6.25,2082.00,2095.00,13.00,0,0.00
3413,4,flow_2_6.12,2088.00,2097.00,9.00,0,0.00
3414,4,flow_4_6.18,2008.00,2104.00,96.00,0,0.00
3415,4,flow_3_6.26,2093.00,2106.00,13.00,0,0.00
3416,4,flow_4_6.19,2021.00,2108.00,87.00,0,0.00
3417,4,flow_1_6.38,2054.00,2116.00,62.00,1,16.00
3418,4,flow_1_6.37,2047.00,2117.00,70.00,1,21.00
3419,4,flow_3_6.27,2104.00,2117.00,13.00,0,0.00
3420,4,flow_1_6.39,2061.00,2118.00,57.00,2,10.00
3421,4,flow_1_6.40,2067.00,2118.00,51.00,1,7.00
3422,4,flow_2_6.13,2112.00,2121.00,9.00,0,0.00
3423,4,flow_4_6.20,2032.00,2123.00,91.00,0,0.00
3424,4,flow_3_6.28,2115.00,2128.00,13.00,0,0.00
3425,4,flow_4_6.21,2043.00,2131.00,88.00,0,0.00
3426,4,flow_3_6.29,2127.00,2140.00,13.00,0,0.00
3427,4,flow_1_6.41,2074.00,2141.00,67.00,2,22.00
3428,4,flow_1_6.43,2087.00,2142.00,55.00,1,9.00
3429,4,flow_1_6.42,2081.00,2145.00,64.00,1,13.00
3430,4,flow_1_6.45,2101.00,2145.00,44.00,0,0.00
3431,4,flow_2_6.14,2136.00,2145.00,9.00,0,0.00
3432,4,flow_4_6.22,2055.00,2148.00,93.00,0,0.00
3433,4,flow_3_6.30,2138.00,2151.00,13.00,0,0.00
3434,4,flow_4_6.23,2067.00,2153.00,86.00,0,0.00
3435,4,flow_1_6.44,2094.00,2157.00,63.00,2,10.00
3436,4,flow_1_6.46,2107.00,2157.00,50.00,1,2.00
3437,4,flow_1_6.47,2114.00,2159.00,45.00,0,0.00
3438,4,flow_4_6.24,2075.00,2162.00,87.00,0,0.00
3439,4,flow_3_6.31,2149.00,2162.00,13.00,0,0.00
3440,4,flow_1_6.48,2121.00,2165.00,44.00,1,2.00
3441,4,flow_2_7.0,2160.00,2169.00,9.00,0,0.00
3442,4,flow_1_6.49,2127.00,2171.00,44.00,0,0.00
3443,4,flow_3_7.0,2160.00,2173.00,13.00,0,0.00
3444,4,flow_3_7.1,2169.00,2182.00,13.00,0,0.00
3445,4,flow_4_6.25,2086.00,2184.00,98.00,0,0.00
3446,4,flow_2_7.1,2175.00,2184.00,9.00,0,0.00
3447,4,flow_4_6.26,2099.00,2188.00,89.00,0,0.00
3448,4,flow_3_7.2,2178.00,2190.00,12.00,0,0.00
3449,4,flow_1_6.50,2134.00,2191.00,57.00,2,10.00
3450,4,flow_1_6.51,2141.00,2191.00,50.00,1,9.00
3451,4,flow_1_6.52,2147.00,2193.00,46.00,1,2.00
3452,4,flow_2_7.2,2190.00,2199.00,9.00,0,0.00
3453,4,flow_3_7.3,2187.00,2200.00,13.00,0,0.00
3454,4,flow_1_6.53,2154.00,2201.00,47.00,1,2.00
3455,4,flow_3_7.4,2196.00,2210.00,14.00,0,0.00
3456,4,flow_2_7.3,2205.00,2214.00,9.00,0,0.00
3457,4,flow_3_7.5,2205.00,2218.00,13.00,0,0.00
3458,4,flow_1_7.1,2166.00,2221.00,55.00,1,5.00
3459,4,flow_4_6.27,2111.00,2223.00,112.00,1,16.00
3460,4,flow_1_7.0,2160.00,2223.00,63.00,2,8.00
3461,4,flow_1_7.2,2172.00,2224.00,52.00,1,4.00
3462,4,flow_4_6.28,2123.00,2226.00,103.00,1,15.00
3463,4,flow_3_7.6,2214.00,2227.00,13.00,0,0.00
3464,4,flow_2_7.4,2220.00,2229.00,9.00,0,0.00
3465,4,flow_1_7.4,2184.00,2230.00,46.00,1,1.00
3466,4,flow_1_7.3,2178.00,2234.00,56.00,1,1.00
3467,4,flow_1_7.6,2196.00,2234.00,38.00,0,0.00
3468,4,flow_1_7.5,2190.00,2236.00,46.00,0,0.00
3469,4,flow_3_7.7,2223.00,2236.00,13.00,0,0.00
3470,4,flow_4_6.29,2135.00,2238.00,103.00,2,8.00
3471,4,flow_4_6.30,2146.00,2241.00,95.00,1,4.00
3472,4,flow_2_7.5,2235.00,2244.00,9.00,0,0.00
3473,4,flow_3_7.8,2232.00,2245.00,13.00,0,0.00
3474,4,flow_4_6.31,2158.00,2253.00,95.00,1,1.00
3475,4,flow_3_7.9,2241.00,2254.00,13.00,0,0.00
3476,4,flow_4_7.0,2161.00,2256.00,95.00,1,1.00
3477,4,flow_2_7.6,2250.00,2259.00,9.00,0,0.00
3478,4,flow_4_7.1,2171.00,2263.00,92.00,1,1.00
3479,4,flow_3_7.10,2250.00,2263.00,13.00,0,0.00
3480,4,flow_1_7.7,2202.00,2266.00,64.00,1,18.00
3481,4,flow_1_7.9,2214.00,2268.00,54.00,1,9.00
3482,4,flow_1_7.8,2208.00,2269.00,61.00,1,13.00
3483,4,flow_3_7.11,2259.00,2272.00,13.00,0,0.00
3484,4,flow_4_7.2,2182.00,2273.00,91.00,0,0.00
3485,4,flow_2_7.7,2265.00,2274.00,9.00,0,0.00
3486,4,flow_3_7.12,2268.00,2281.00,13.00,0,0.00
3487,4,flow_3_7.13,2277.00,2290.00,13.00,0,0.00
3488,4,flow_2_7.8,2280.00,2290.00,10.00,0,0.00
3489,4,flow_4_7.3,2191.00,2293.00,102.00,1,10.00
3490,4,flow_4_7.4,2205.00,2296.00,91.00,0,0.00
3491,4,flow_3_7.14,2286.00,2300.00,14.00,0,0.00
3492,4,flow_2_7.9,2295.00,2305.00,10.00,0,0.00
3493,4,flow_3_7.15,2295.00,2308.00,13.00,0,0.00
3494,4,flow_1_7.10,2220.00,2315.00,95.00,2,48.00
3495,4,flow_1_7.11,2226.00,2316.00,90.00,1,40.00
3496,4,flow_3_7.16,2304.00,2317.00,13.00,0,0.00
3497,4,flow_1_7.13,2238.00,2319.00,81.00,1,35.00
3498,4,flow_1_7.12,2232.00,2320.00,88.00,1,37.00
3499,4,flow_2_7.10,2310.00,2320.00,10.00,0,0.00
3500,4,flow_4_7.5,2216.00,2323.00,107.00,1,10.00
3501,4,flow_3_7.17,2313.00,2326.00,13.00,0,0.00
3502,4,flow_4_7.6,2222.00,2327.00,105.00,1,8.00
3503,4,flow_1_7.18,2268.00,2331.00,63.00,3,12.00
3504,4,flow_1_7.14,2244.00,2332.00,88.00,2,37.00
3505,4,flow_1_7.16,2256.00,2333.00,77.00,3,24.00
3506,4,flow_1_7.15,2250.00,2334.00,84.00,2,30.00
3507,4,flow_2_7.11,2325.00,2334.00,9.00,0,0.00
3508,4,flow_3_7.18,2322.00,2335.00,13.00,0,0.00
3509,4,flow_4_7.7,2233.00,2337.00,104.00,2,12.00
3510,4,flow_4_7.8,2245.00,2344.00,99.00,0,0.00
3511,4,flow_3_7.19,2331.00,2344.00,13.00,0,0.00
3512,4,flow_4_7.9,2255.00,2347.00,92.00,0,0.00
3513,4,flow_2_7.12,2340.00,2349.00,9.00,0,0.00
3514,4,flow_4_7.10,2263.00,2350.00,87.00,0,0.00
3515,4,flow_3_7.20,2340.00,2353.00,13.00,0,0.00
3516,4,flow_1_7.20,2280.00,2361.00,81.00,3,24.00
3517,4,flow_3_7.21,2349.00,2361.00,12.00,0,0.00
3518,4,flow_1_7.17,2262.00,2364.00,102.00,4,35.00
3519,4,flow_2_7.13,2355.00,2364.00,9.00,0,0.00
3520,4,flow_1_7.19,2274.00,2365.00,91.00,3,32.00
3521,4,flow_1_7.21,2286.00,2366.00,80.00,2,25.00
3522,4,flow_1_7.22,2292.00,2367.00,75.00,2,23.00
3523,4,flow_1_7.23,2298.00,2367.00,69.00,1,17.00
3524,4,flow_1_7.25,2310.00,2369.00,59.00,1,18.00
3525,4,flow_3_7.22,2358.00,2370.00,12.00,0,0.00
3526,4,flow_1_7.24,2304.00,2371.00,67.00,1,23.00
3527,4,flow_4_7.11,2277.00,2373.00,96.00,1,5.00
3528,4,flow_4_7.12,2285.00,2376.00,91.00,1,1.00
3529,4,flow_2_7.14,2370.00,2378.00,8.00,0,0.00
3530,4,flow_1_7.26,2316.00,2380.00,64.00,1,13.00
3531,4,flow_1_7.27,2322.00,2381.00,59.00,1,6.00
3532,4,flow_3_7.23,2367.00,2381.00,14.00,0,0.00
3533,4,flow_4_7.13,2294.00,2383.00,89.00,0,0.00
3534,4,flow_1_7.28,2328.00,2386.00,58.00,2,6.00
3535,4,flow_1_7.29,2334.00,2387.00,53.00,1,2.00
3536,4,flow_1_7.30,2340.00,2388.00,48.00,0,0.00
3537,4,flow_3_7.24,2376.00,2390.00,14.00,0,0.00
3538,4,flow_2_7.15,2385.00,2394.00,9.00,0,0.00
3539,4,flow_3_7.25,2385.00,2398.00,13.00,0,0.00
3540,4,flow_3_7.26,2394.00,2408.00,14.00,0,0.00
3541,4,flow_2_7.16,2400.00,2409.00,9.00,0,0.00
3542,4,flow_1_7.31,2346.00,2416.00,70.00,2,21.00
3543,4,flow_3_7.27,2403.00,2416.00,13.00,0,0.00
3544,4,flow_1_7.32,2352.00,2417.00,65.00,1,16.00
3545,4,flow_1_7.33,2358.00,2418.00,60.00,2,14.00
3546,4,flow_1_7.34,2364.00,2419.00,55.00,1,6.00
3547,4,flow_4_7.14,2308.00,2423.00,115.00,1,27.00
3548,4,flow_2_7.17,2415.00,2424.00,9.00,0,0.00
3549,4,flow_4_7.15,2317.00,2426.00,109.00,1,16.00
3550,4,flow_3_7.28,2412.00,2426.00,14.00,0,0.00
3551,4,flow_4_7.16,2325.00,2433.00,108.00,1,7.00
3552,4,flow_3_7.29,2421.00,2435.00,14.00,0,0.00
3553,4,flow_4_7.17,2335.00,2437.00,102.00,1,2.00
3554,4,flow_2_7.18,2430.00,2439.00,9.00,0,0.00
3555,4,flow_4_7.18,2349.00,2440.00,91.00,0,0.00
3556,4,flow_1_7.35,2370.00,2441.00,71.00,2,20.00
3557,4,flow_1_7.36,2376.00,2441.00,65.00,1,18.00
3558,4,flow_1_7.37,2382.00,2443.00,61.00,1,13.00
3559,4,flow_1_7.38,2388.00,2443.00,55.00,1,7.00
3560,4,flow_3_7.30,2430.00,2444.00,14.00,0,0.00
3561,4,flow_4_7.19,2358.00,2445.00,87.00,0,0.00
3562,4,flow_1_7.39,2394.00,2451.00,57.00,2,5.00
3563,4,flow_1_7.41,2406.00,2451.00,45.00,1,2.00
3564,4,flow_3_7.31,2439.00,2452.00,13.00,0,0.00
3565,4,flow_2_7.19,2445.00,2454.00,9.00,0,0.00
3566,4,flow_1_7.40,2400.00,2455.00,55.00,1,4.00
3567,4,flow_3_7.32,2448.00,2461.00,13.00,0,0.00
3568,4,flow_4_7.20,2366.00,2468.00,102.00,1,10.00
3569,4,flow_2_7.20,2460.00,2469.00,9.00,0,0.00
3570,4,flow_3_7.33,2457.00,2470.00,13.00,0,0.00
3571,4,flow_4_7.21,2377.00,2473.00,96.00,0,0.00
3572,4,flow_3_7.34,2466.00,2479.00,13.00,0,0.00
3573,4,flow_1_7.43,2418.00,2482.00,64.00,2,11.00
3574,4,flow_1_7.42,2412.00,2483.00,71.00,2,17.00
3575,4,flow_1_7.45,2430.00,2484.00,54.00,1,3.00
3576,4,flow_2_7.21,2475.00,2484.00,9.00,0,0.00
3577,4,flow_1_7.44,2424.00,2485.00,61.00,2,9.00
3578,4,flow_3_7.35,2475.00,2489.00,14.00,0,0.00
3579,4,flow_4_7.22,2390.00,2491.00,101.00,0,0.00
3580,4,flow_3_7.36,2484.00,2497.00,13.00,0,0.00
3581,4,flow_4_7.23,2397.00,2498.00,101.00,0,0.00
3582,4,flow_2_7.22,2490.00,2499.00,9.00,0,0.00
3583,4,flow_3_7.37,2493.00,2506.00,13.00,0,0.00
3584,4,flow_1_7.46,2436.00,2510.00,74.00,2,29.00
3585,4,flow_1_7.47,2442.00,2511.00,69.00,1,21.00
3586,4,flow_1_7.48,2448.00,2512.00,64.00,1,21.00
3587,4,flow_4_7.24,2407.00,2513.00,106.00,1,3.00
3588,4,flow_1_7.49,2454.00,2513.00,59.00,1,10.00
3589,4,flow_2_7.23,2505.00,2514.00,9.00,0,0.00
3590,4,flow_3_7.38,2502.00,2515.00,13.00,0,0.00
3591,4,flow_4_7.25,2421.00,2517.00,96.00,0,0.00
3592,4,flow_3_7.39,2511.00,2523.00,12.00,0,0.00
3593,4,flow_1_7.51,2466.00,2527.00,61.00,2,9.00
3594,4,flow_1_7.50,2460.00,2528.00,68.00,2,11.00
3595,4,flow_2_8.0,2520.00,2529.00,9.00,0,0.00
3596,4,flow_1_7.52,2472.00,2530.00,58.00,2,5.00
3597,4,flow_1_7.54,2484.00,2532.00,48.00,1,2.00
3598,4,flow_1_7.53,2478.00,2533.00,55.00,1,6.00
3599,4,flow_3_8.0,2520.00,2533.00,13.00,0,0.00
3600,4,flow_4_7.26,2428.00,2534.00,106.00,1,5.00
3601,4,flow_4_7.27,2438.00,2537.00,99.00,1,3.00
3602,4,flow_3_8.1,2530.00,2543.00,13.00,0,0.00
3603,4,flow_2_8.1,2535.00,2544.00,9.00,0,0.00
3604,4,flow_3_8.2,2540.00,2553.00,13.00,0,0.00
3605,4,flow_4_7.28,2449.00,2559.00,110.00,1,9.00
3606,4,flow_2_8.2,2550.00,2559.00,9.00,0,0.00
3607,4,flow_4_7.29,2461.00,2562.00,101.00,1,8.00
3608,4,flow_3_8.3,2550.00,2563.00,13.00,0,0.00
3609,4,flow_1_7.57,2502.00,2566.00,64.00,1,20.00
3610,4,flow_4_7.30,2469.00,2567.00,98.00,2,10.00
3611,4,flow_1_7.55,2490.00,2568.00,78.00,1,24.00
3612,4,flow_1_7.58,2508.00,2568.00,60.00,1,12.00
3613,4,flow_1_7.56,2496.00,2570.00,74.00,1,22.00
3614,4,flow_1_7.59,2514.00,2570.00,56.00,1,12.00
3615,4,flow_4_7.31,2479.00,2571.00,92.00,0,0.00
3616,4,flow_1_8.0,2520.00,2572.00,52.00,1,7.00
3617,4,flow_3_8.4,2560.00,2573.00,13.00,0,0.00
3618,4,flow_2_8.3,2565.00,2574.00,9.00,0,0.00
3619,4,flow_4_7.32,2491.00,2576.00,85.00,0,0.00
3620,4,flow_1_8.1,2527.00,2576.00,49.00,1,4.00
3621,4,flow_1_8.2,2534.00,2578.00,44.00,0,0.00
3622,4,flow_3_8.5,2570.00,2583.00,13.00,0,0.00
3623,4,flow_2_8.4,2580.00,2588.00,8.00,0,0.00
3624,4,flow_4_7.33,2503.00,2592.00,89.00,1,3.00
3625,4,flow_3_8.6,2580.00,2593.00,13.00,0,0.00
3626,4,flow_4_7.34,2514.00,2597.00,83.00,0,0.00
3627,4,flow_3_8.7,2590.00,2603.00,13.00,0,0.00
3628,4,flow_2_8.5,2595.00,2604.00,9.00,0,0.00
3629,4,flow_4_8.0,2520.00,2605.00,85.00,0,0.00
3630,4,flow_3_8.8,2600.00,2613.00,13.00,0,0.00
3631,4,flow_2_8.6,2610.00,2619.00,9.00,0,0.00
3632,4,flow_1_8.3,2541.00,2620.00,79.00,2,33.00
3633,4,flow_1_8.4,2547.00,2622.00,75.00,2,24.00
3634,4,flow_1_8.6,2561.00,2623.00,62.00,1,14.00
3635,4,flow_3_8.9,2610.00,2623.00,13.00,0,0.00
3636,4,flow_1_8.5,2554.00,2624.00,70.00,2,21.00
3637,4,flow_1_8.7,2567.00,2625.00,58.00,1,15.00
3638,4,flow_1_8.10,2587.00,2626.00,39.00,0,0.00
3639,4,flow_4_8.1,2533.00,2628.00,95.00,0,0.00
3640,4,flow_1_8.9,2581.00,2629.00,48.00,2,3.00
3641,4,flow_1_8.8,2574.00,2632.00,58.00,1,13.00
3642,4,flow_3_8.10,2620.00,2633.00,13.00,0,0.00
3643,4,flow_1_8.11,2594.00,2634.00,40.00,0,0.00
3644,4,flow_2_8.7,2625.00,2634.00,9.00,0,0.00
3645,4,flow_3_8.11,2630.00,2643.00,13.00,0,0.00
3646,4,flow_2_8.8,2640.00,2648.00,8.00,0,0.00
3647,4,flow_3_8.12,2640.00,2653.00,13.00,0,0.00
